month,long,lat,type
2019-03,-0.314971,51.508889,Bicycle theft
2019-03,-0.30837800000000004,51.512589,Bicycle theft
2019-03,-0.26616599999999996,51.505784999999996,Bicycle theft
2019-03,-0.391797,51.497296999999996,Bicycle theft
2019-03,-0.378497,51.503067,Bicycle theft
2019-03,-0.266268,51.499672,Bicycle theft
2019-03,-0.269663,51.494489,Bicycle theft
2019-03,-0.094569,51.65122,Bicycle theft
2019-03,-0.046414,51.652956,Bicycle theft
2019-03,-0.063276,51.652147,Bicycle theft
2019-03,-0.07975,51.652283000000004,Bicycle theft
2019-03,-0.096419,51.642608,Bicycle theft
2019-03,-0.129401,51.631377,Bicycle theft
2019-03,-0.106742,51.621346,Bicycle theft
2019-03,-0.13915,51.612054,Bicycle theft
2019-03,-0.065236,51.614249,Bicycle theft
2019-03,-0.091424,51.615973,Bicycle theft
2019-03,0.116942,51.508452,Bicycle theft
2019-03,0.08836000000000001,51.502984999999995,Bicycle theft
2019-03,0.10923599999999999,51.493879,Bicycle theft
2019-03,0.029949,51.490764,Bicycle theft
2019-03,0.09302300000000001,51.490914000000004,Bicycle theft
2019-03,0.006965000000000001,51.4791,Bicycle theft
2019-03,0.045860000000000005,51.472592,Bicycle theft
2019-03,0.015603,51.475436,Bicycle theft
2019-03,0.07323400000000001,51.437318,Bicycle theft
2019-03,-0.010073,51.482044,Bicycle theft
2019-03,-0.010073,51.482044,Bicycle theft
2019-03,0.024196000000000002,51.489011,Bicycle theft
2019-03,0.033089,51.487499,Bicycle theft
2019-03,0.024196000000000002,51.489011,Bicycle theft
2019-03,0.024196000000000002,51.489011,Bicycle theft
2019-03,0.0031030000000000003,51.501729,Bicycle theft
2019-03,0.0031030000000000003,51.501729,Bicycle theft
2019-03,0.0031030000000000003,51.501729,Bicycle theft
2019-03,0.007338,51.501027,Bicycle theft
2019-03,0.0036609999999999998,51.487493,Bicycle theft
2019-03,0.016257,51.495155,Bicycle theft
2019-03,0.007520999999999999,51.485197,Bicycle theft
2019-03,0.018936,51.487321,Bicycle theft
2019-03,0.016551,51.488109,Bicycle theft
2019-03,0.016551,51.488109,Bicycle theft
2019-03,-0.075781,51.571187,Bicycle theft
2019-03,-0.07773,51.572549,Bicycle theft
2019-03,-0.076749,51.567399,Bicycle theft
2019-03,-0.080999,51.572702,Bicycle theft
2019-03,-0.07220700000000001,51.563583,Bicycle theft
2019-03,-0.063342,51.560334999999995,Bicycle theft
2019-03,-0.085207,51.560487,Bicycle theft
2019-03,-0.087202,51.563487,Bicycle theft
2019-03,-0.07219400000000001,51.562864000000005,Bicycle theft
2019-03,-0.073116,51.561178999999996,Bicycle theft
2019-03,-0.056429999999999994,51.558332,Bicycle theft
2019-03,-0.05374299999999999,51.553009,Bicycle theft
2019-03,-0.05374299999999999,51.553009,Bicycle theft
2019-03,-0.046426999999999996,51.556781,Bicycle theft
2019-03,-0.045402,51.555118,Bicycle theft
2019-03,-0.08175,51.555215000000004,Bicycle theft
2019-03,-0.080648,51.557751,Bicycle theft
2019-03,-0.087603,51.553242,Bicycle theft
2019-03,-0.019226,51.55298,Bicycle theft
2019-03,-0.034373,51.551607000000004,Bicycle theft
2019-03,-0.08100700000000001,51.554016,Bicycle theft
2019-03,-0.074836,51.558717,Bicycle theft
2019-03,-0.071612,51.555479999999996,Bicycle theft
2019-03,-0.073572,51.555171,Bicycle theft
2019-03,-0.043122,51.549073,Bicycle theft
2019-03,-0.044237,51.552338,Bicycle theft
2019-03,-0.042286000000000004,51.55209,Bicycle theft
2019-03,-0.039545,51.551082,Bicycle theft
2019-03,-0.039545,51.551082,Bicycle theft
2019-03,-0.04163,51.554596999999994,Bicycle theft
2019-03,-0.042972,51.553576,Bicycle theft
2019-03,-0.03801,51.551569,Bicycle theft
2019-03,-0.06788,51.55469,Bicycle theft
2019-03,-0.059807000000000006,51.549818,Bicycle theft
2019-03,-0.061470000000000004,51.548371,Bicycle theft
2019-03,-0.062943,51.549357,Bicycle theft
2019-03,-0.051601,51.547101,Bicycle theft
2019-03,-0.057578,51.548324,Bicycle theft
2019-03,-0.052779999999999994,51.547534000000006,Bicycle theft
2019-03,-0.057578,51.548324,Bicycle theft
2019-03,-0.043112,51.550323,Bicycle theft
2019-03,-0.047252999999999996,51.548612,Bicycle theft
2019-03,-0.043498,51.54435,Bicycle theft
2019-03,-0.06613,51.545282,Bicycle theft
2019-03,-0.063729,51.544083,Bicycle theft
2019-03,-0.062993,51.542056,Bicycle theft
2019-03,-0.063209,51.54036,Bicycle theft
2019-03,-0.07017000000000001,51.540124,Bicycle theft
2019-03,-0.080287,51.542341,Bicycle theft
2019-03,-0.078837,51.539439,Bicycle theft
2019-03,-0.078686,51.54164,Bicycle theft
2019-03,-0.079276,51.541677,Bicycle theft
2019-03,-0.084475,51.542885999999996,Bicycle theft
2019-03,-0.076542,51.54531,Bicycle theft
2019-03,-0.076001,51.548898,Bicycle theft
2019-03,-0.076001,51.548898,Bicycle theft
2019-03,-0.076001,51.548898,Bicycle theft
2019-03,-0.076001,51.548898,Bicycle theft
2019-03,-0.073568,51.546403000000005,Bicycle theft
2019-03,-0.070529,51.545607000000004,Bicycle theft
2019-03,-0.073622,51.545118,Bicycle theft
2019-03,-0.076007,51.546371,Bicycle theft
2019-03,-0.07601799999999999,51.538916,Bicycle theft
2019-03,-0.07660399999999999,51.540409999999994,Bicycle theft
2019-03,-0.043539999999999995,51.537984,Bicycle theft
2019-03,-0.044362,51.537647,Bicycle theft
2019-03,-0.041886,51.543945,Bicycle theft
2019-03,-0.055039,51.540549,Bicycle theft
2019-03,-0.055039,51.540549,Bicycle theft
2019-03,-0.053095,51.537440999999994,Bicycle theft
2019-03,-0.056981,51.537964,Bicycle theft
2019-03,-0.058333,51.541771999999995,Bicycle theft
2019-03,-0.056753,51.541962,Bicycle theft
2019-03,-0.062272,51.536621999999994,Bicycle theft
