X,Y,Crime_type,Month
529978.002694022,181079.947096077,Theft from the person,2019-10
529887.988451212,181379.983167613,Theft from the person,2019-10
530180.029621756,181226.995717363,Theft from the person,2019-10
530119.991140773,181370.006158911,Theft from the person,2019-10
529980.996838849,181009.029414045,Theft from the person,2019-10
531028.971058468,181611.021919904,Theft from the person,2019-10
531028.971058468,181611.021919904,Theft from the person,2019-10
531028.971058468,181611.021919904,Theft from the person,2019-10
531028.971058468,181611.021919904,Theft from the person,2019-10
529809.006497036,181417.022865684,Theft from the person,2019-10
529809.006497036,181417.022865684,Theft from the person,2019-10
529809.006497036,181417.022865684,Theft from the person,2019-10
529809.006497036,181417.022865684,Theft from the person,2019-10
529809.006497036,181417.022865684,Theft from the person,2019-10
529809.006497036,181417.022865684,Theft from the person,2019-10
529809.006497036,181417.022865684,Theft from the person,2019-10
529809.006497036,181417.022865684,Theft from the person,2019-10
529809.006497036,181417.022865684,Theft from the person,2019-10
526648.973069065,187228.010903386,Theft from the person,2019-07
526648.973069065,187228.010903386,Theft from the person,2019-07
527247.021440134,187555.996260686,Theft from the person,2019-07
528156.015223157,187004.03423985,Theft from the person,2019-07
527247.021440134,187555.996260686,Theft from the person,2019-07
528562.020759742,186862.972959567,Theft from the person,2019-07
526444.017813874,185754.968698716,Theft from the person,2019-07
526362.977441881,185884.030704136,Theft from the person,2019-07
526749.000689791,185536.023015077,Theft from the person,2019-07
529142.990947931,185219.0434235,Theft from the person,2019-07
528979.968871944,185125.988175627,Theft from the person,2019-07
527549.996241012,185210.027202266,Theft from the person,2019-07
528109.032607571,185293.988452127,Theft from the person,2019-07
528582.981425937,184707.978230436,Theft from the person,2019-07
528983.998490023,184921.008650224,Theft from the person,2019-07
528972.025538456,184968.998243162,Theft from the person,2019-07
528983.998490023,184921.008650224,Theft from the person,2019-07
528972.025538456,184968.998243162,Theft from the person,2019-07
528649.008083396,184634.98514798,Theft from the person,2019-07
528777.969238806,184715.035486247,Theft from the person,2019-07
526471.027321218,184553.994771819,Theft from the person,2019-07
529500.984320473,185441.03774009,Theft from the person,2019-07
529176.994015326,185314.048574474,Theft from the person,2019-07
525792.012865638,184967.973554989,Theft from the person,2019-07
525559.971361882,185144.048406143,Theft from the person,2019-07
525475.029109047,185063.945367392,Theft from the person,2019-07
526195.006525284,184795.043154024,Theft from the person,2019-07
525609.986866126,184689.956410578,Theft from the person,2019-07
528566.969972742,184290.956581863,Theft from the person,2019-07
528310.015458739,184417.986314746,Theft from the person,2019-07
528247.012378408,184505.970977032,Theft from the person,2019-07
524606.009246517,184896.992495679,Theft from the person,2019-07
524748.017257647,184690.954797448,Theft from the person,2019-07
527317.006123007,184378.964728403,Theft from the person,2019-07
527317.006123007,184378.964728403,Theft from the person,2019-07
529882.967033768,184483.024001618,Theft from the person,2019-07
529405.963532409,184360.01075591,Theft from the person,2019-07
529639.017482304,184672.969024749,Theft from the person,2019-07
529540.965641236,184592.015842818,Theft from the person,2019-07
530024.994849406,184223.044736435,Theft from the person,2019-07
529615.977523674,184809.028398799,Theft from the person,2019-07
529862.982053127,184757.032733397,Theft from the person,2019-07
526321.982535177,184602.025982077,Theft from the person,2019-07
528102.986728718,184345.992765186,Theft from the person,2019-07
528524.024691714,184224.995530569,Theft from the person,2019-07
528524.024691714,184224.995530569,Theft from the person,2019-07
528524.024691714,184224.995530569,Theft from the person,2019-07
528675.016923794,183992.025576008,Theft from the person,2019-07
528649.978254319,184123.030169149,Theft from the person,2019-07
528649.978254319,184123.030169149,Theft from the person,2019-07
528675.016923794,183992.025576008,Theft from the person,2019-07
528257.997561568,183964.003806866,Theft from the person,2019-07
529147.981485038,184182.966175071,Theft from the person,2019-07
528988.991491626,183836.97325467,Theft from the person,2019-07
529147.981485038,184182.966175071,Theft from the person,2019-07
525411.979323713,183692.952370365,Theft from the person,2019-07
525378.022048958,183752.979960465,Theft from the person,2019-07
525411.979323713,183692.952370365,Theft from the person,2019-07
525278.026812984,183860.004128105,Theft from the person,2019-07
525343.005714456,183780.044901859,Theft from the person,2019-07
528820.008923923,184017.957404785,Theft from the person,2019-07
528953.017187961,183890.028295427,Theft from the person,2019-07
528678.023060459,184138.985659973,Theft from the person,2019-07
528774.031191929,183901.954486366,Theft from the person,2019-07
528882.974826501,183942.997597161,Theft from the person,2019-07
528789.006665158,184041.985400692,Theft from the person,2019-07
528816.99477602,183814.023708206,Theft from the person,2019-07
528958.023976638,183681.958288949,Theft from the person,2019-07
528882.974826501,183942.997597161,Theft from the person,2019-07
528863.02372997,184092.045922849,Theft from the person,2019-07
528615.988088094,182716.981996715,Theft from the person,2019-07
529179.995222402,182343.053428916,Theft from the person,2019-07
529267.969628083,182341.953057566,Theft from the person,2019-07
529185.987238855,183420.02277349,Theft from the person,2019-07
529185.987238855,183420.02277349,Theft from the person,2019-07
529185.987238855,183420.02277349,Theft from the person,2019-07
529088.986523763,183563.995192104,Theft from the person,2019-07
529185.987238855,183420.02277349,Theft from the person,2019-07
529056.001181864,183685.003911138,Theft from the person,2019-07
529088.986523763,183563.995192104,Theft from the person,2019-07
529185.987238855,183420.02277349,Theft from the person,2019-07
529088.986523763,183563.995192104,Theft from the person,2019-07
529008.994821382,183655.990439444,Theft from the person,2019-07
529056.001181864,183685.003911138,Theft from the person,2019-07
529185.987238855,183420.02277349,Theft from the person,2019-07
529185.987238855,183420.02277349,Theft from the person,2019-07
529347.981221265,183343.026084968,Theft from the person,2019-07
528846.016081031,183580.969689245,Theft from the person,2019-07
530252.028076184,182930.039149411,Theft from the person,2019-07
530252.028076184,182930.039149411,Theft from the person,2019-07
530031.013907744,183278.013367886,Theft from the person,2019-07
530252.028076184,182930.039149411,Theft from the person,2019-07
530192.005609316,182961.994527883,Theft from the person,2019-07
529783.981329381,183206.041020721,Theft from the person,2019-07
529857.008942586,183237.952483672,Theft from the person,2019-07
530252.028076184,182930.039149411,Theft from the person,2019-07
530252.028076184,182930.039149411,Theft from the person,2019-07
530252.028076184,182930.039149411,Theft from the person,2019-07
529653.975741043,182826.049850667,Theft from the person,2019-07
529661.978831104,182972.026160675,Theft from the person,2019-07
529963.000684218,182722.003429054,Theft from the person,2019-07
529963.000684218,182722.003429054,Theft from the person,2019-07
529877.023736132,183112.054095,Theft from the person,2019-07
530078.009424712,182797.944953106,Theft from the person,2019-07
529854.008747495,182939.988429808,Theft from the person,2019-07
530078.009424712,182797.944953106,Theft from the person,2019-07
530078.009424712,182797.944953106,Theft from the person,2019-07
529877.023736132,183112.054095,Theft from the person,2019-07
530078.009424712,182797.944953106,Theft from the person,2019-07
529963.000684218,182722.003429054,Theft from the person,2019-07
529708.989434865,182683.017758807,Theft from the person,2019-07
530078.009424712,182797.944953106,Theft from the person,2019-07
529587.030976902,182734.986576761,Theft from the person,2019-07
529587.030976902,182734.986576761,Theft from the person,2019-07
529322.974810844,182607.967278603,Theft from the person,2019-07
529049.992769029,182452.026374671,Theft from the person,2019-07
529551.997606424,182502.972251321,Theft from the person,2019-07
529587.030976902,182734.986576761,Theft from the person,2019-07
529322.974810844,182607.967278603,Theft from the person,2019-07
530664.978445148,182391.048113453,Theft from the person,2019-07
530709.027729541,182295.036368706,Theft from the person,2019-07
530435.996390086,182977.045723618,Theft from the person,2019-07
530355.025208384,182967.956409713,Theft from the person,2019-07
530272.001188394,182863.006330748,Theft from the person,2019-07
530312.000154626,182891.962925995,Theft from the person,2019-07
530272.001188394,182863.006330748,Theft from the person,2019-07
530312.000154626,182891.962925995,Theft from the person,2019-07
530272.001188394,182863.006330748,Theft from the person,2019-07
530381.974550958,182877.957406164,Theft from the person,2019-07
530312.000154626,182891.962925995,Theft from the person,2019-07
530381.974550958,182877.957406164,Theft from the person,2019-07
530272.001188394,182863.006330748,Theft from the person,2019-07
530312.000154626,182891.962925995,Theft from the person,2019-07
530453.025679528,182640.981308232,Theft from the person,2019-07
530272.001188394,182863.006330748,Theft from the person,2019-07
530272.001188394,182863.006330748,Theft from the person,2019-07
530593.006987655,182504.035320397,Theft from the person,2019-07
530255.017472408,182291.05299216,Theft from the person,2019-07
530300.016480456,182339.054539368,Theft from the person,2019-07
530103.96447197,182397.012165406,Theft from the person,2019-07
530300.016480456,182339.054539368,Theft from the person,2019-07
530358.021104421,182404.972003311,Theft from the person,2019-07
530467.014072544,182199.014573705,Theft from the person,2019-07
530266.988449643,182546.962764564,Theft from the person,2019-07
530266.988449643,182546.962764564,Theft from the person,2019-07
530266.988449643,182546.962764564,Theft from the person,2019-07
529888.984915456,182590.027909657,Theft from the person,2019-07
530175.992863798,182666.032915345,Theft from the person,2019-07
530005.011677735,182365.991963036,Theft from the person,2019-07
530163.013796794,182517.034575501,Theft from the person,2019-07
530005.011677735,182365.991963036,Theft from the person,2019-07
530163.013796794,182517.034575501,Theft from the person,2019-07
530002.978191149,182477.995419271,Theft from the person,2019-07
530005.011677735,182365.991963036,Theft from the person,2019-07
529984.984906285,182503.017286602,Theft from the person,2019-07
530005.011677735,182365.991963036,Theft from the person,2019-07
530183.979084556,182460.04177021,Theft from the person,2019-07
529744.968577322,181467.019499849,Theft from the person,2019-07
529591.994000471,181734.963155979,Theft from the person,2019-07
529962.030928047,181812.960938469,Theft from the person,2019-07
529744.968577322,181467.019499849,Theft from the person,2019-07
529725.030425476,181753.046533256,Theft from the person,2019-07
529604.002473415,181588.051239576,Theft from the person,2019-07
529791.019933367,181756.957329725,Theft from the person,2019-07
529962.030928047,181812.960938469,Theft from the person,2019-07
529479.029239432,181721.957065458,Theft from the person,2019-07
529744.968577322,181467.019499849,Theft from the person,2019-07
529591.994000471,181734.963155979,Theft from the person,2019-07
529962.030928047,181812.960938469,Theft from the person,2019-07
529529.020256205,181767.96419787,Theft from the person,2019-07
529704.009097506,181621.982941643,Theft from the person,2019-07
529591.994000471,181734.963155979,Theft from the person,2019-07
529962.030928047,181812.960938469,Theft from the person,2019-07
529704.009097506,181621.982941643,Theft from the person,2019-07
529744.968577322,181467.019499849,Theft from the person,2019-07
529962.030928047,181812.960938469,Theft from the person,2019-07
529529.020256205,181767.96419787,Theft from the person,2019-07
529744.968577322,181467.019499849,Theft from the person,2019-07
529744.968577322,181467.019499849,Theft from the person,2019-07
529591.994000471,181734.963155979,Theft from the person,2019-07
529962.030928047,181812.960938469,Theft from the person,2019-07
529962.030928047,181812.960938469,Theft from the person,2019-07
529962.030928047,181812.960938469,Theft from the person,2019-07
529790.01047122,181878.000102552,Theft from the person,2019-07
529421.008911373,181734.944716008,Theft from the person,2019-07
528922.015007614,182186.055149785,Theft from the person,2019-07
529357.995756144,181914.05203334,Theft from the person,2019-07
529126.003934371,182206.035624704,Theft from the person,2019-07
529340.985550752,181785.985567078,Theft from the person,2019-07
529410.973022788,181790.994694922,Theft from the person,2019-07
529126.003934371,182206.035624704,Theft from the person,2019-07
529231.019223974,181938.973439915,Theft from the person,2019-07
529357.995756144,181914.05203334,Theft from the person,2019-07
530062.973690085,182186.985042139,Theft from the person,2019-07
529732.969965547,182447.946897811,Theft from the person,2019-07
529927.994936011,182362.018546439,Theft from the person,2019-07
529855.967788358,182266.036983145,Theft from the person,2019-07
530062.973690085,182186.985042139,Theft from the person,2019-07
530062.973690085,182186.985042139,Theft from the person,2019-07
529697.022588261,182482.97119829,Theft from the person,2019-07
529855.967788358,182266.036983145,Theft from the person,2019-07
529784.981074045,182352.019951698,Theft from the person,2019-07
529655.020535883,182437.054627249,Theft from the person,2019-07
529821.967572872,182509.976041597,Theft from the person,2019-07
529855.967788358,182266.036983145,Theft from the person,2019-07
530062.973690085,182186.985042139,Theft from the person,2019-07
529277.010823021,182283.985849542,Theft from the person,2019-07
529408.01831809,181966.957934967,Theft from the person,2019-07
529505.010341679,181881.966429764,Theft from the person,2019-07
529346.001864233,182286.966044317,Theft from the person,2019-07
529432.996954082,182070.969605759,Theft from the person,2019-07
529594.983153984,181860.00242185,Theft from the person,2019-07
529739.025676825,182218.983650415,Theft from the person,2019-07
529588.985457464,182301.94945798,Theft from the person,2019-07
529739.025676825,182218.983650415,Theft from the person,2019-07
529408.01831809,181966.957934967,Theft from the person,2019-07
529408.01831809,181966.957934967,Theft from the person,2019-07
529555.980807392,181884.044840191,Theft from the person,2019-07
529277.010823021,182283.985849542,Theft from the person,2019-07
529456.011113886,182015.027788331,Theft from the person,2019-07
529408.01831809,181966.957934967,Theft from the person,2019-07
529408.01831809,181966.957934967,Theft from the person,2019-07
529641.994479178,182058.049265257,Theft from the person,2019-07
529408.01831809,181966.957934967,Theft from the person,2019-07
529277.010823021,182283.985849542,Theft from the person,2019-07
529280.989893764,182143.990797255,Theft from the person,2019-07
529277.010823021,182283.985849542,Theft from the person,2019-07
529505.010341679,181881.966429764,Theft from the person,2019-07
529432.996954082,182070.969605759,Theft from the person,2019-07
529190.012659274,182162.039915324,Theft from the person,2019-07
529641.994479178,182058.049265257,Theft from the person,2019-07
529408.01831809,181966.957934967,Theft from the person,2019-07
529346.001864233,182286.966044317,Theft from the person,2019-07
529432.996954082,182070.969605759,Theft from the person,2019-07
529408.01831809,181966.957934967,Theft from the person,2019-07
529277.010823021,182283.985849542,Theft from the person,2019-07
529399.002885703,181922.996871986,Theft from the person,2019-07
529277.010823021,182283.985849542,Theft from the person,2019-07
529555.980807392,181884.044840191,Theft from the person,2019-07
530551.010505598,182026.022447141,Theft from the person,2019-07
530551.010505598,182026.022447141,Theft from the person,2019-07
530714.965323637,181923.968572928,Theft from the person,2019-07
531159.01136746,182075.956110254,Theft from the person,2019-07
531479.029681669,181619.977146425,Theft from the person,2019-07
531513.970168515,181747.960646741,Theft from the person,2019-07
531342.003134766,181809.945090058,Theft from the person,2019-07
531188.992840774,181681.027297436,Theft from the person,2019-07
530928.018281984,182002.007358688,Theft from the person,2019-07
530858.980034343,182121.9659843,Theft from the person,2019-07
530966.002065719,182120.050174047,Theft from the person,2019-07
530928.018281984,182002.007358688,Theft from the person,2019-07
529999.983732795,181555.99315118,Theft from the person,2019-07
529871.971683787,181390.03375485,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530166.018648731,181903.977130121,Theft from the person,2019-07
530197.012513476,182160.039952674,Theft from the person,2019-07
530197.012513476,182160.039952674,Theft from the person,2019-07
529913.974751063,181705.017909961,Theft from the person,2019-07
529842.030386635,181532.036005263,Theft from the person,2019-07
529759.965556062,181573.003528002,Theft from the person,2019-07
529870.998664004,181438.970434206,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530099.990464571,182170.017351507,Theft from the person,2019-07
530015.001261798,181471.028394383,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
529883.004045333,181947.03108551,Theft from the person,2019-07
529999.983732795,181555.99315118,Theft from the person,2019-07
529871.971683787,181390.03375485,Theft from the person,2019-07
530166.018648731,181903.977130121,Theft from the person,2019-07
530015.001261798,181471.028394383,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530099.990464571,182170.017351507,Theft from the person,2019-07
530099.990464571,182170.017351507,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530166.018648731,181903.977130121,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530197.012513476,182160.039952674,Theft from the person,2019-07
530099.990464571,182170.017351507,Theft from the person,2019-07
530099.990464571,182170.017351507,Theft from the person,2019-07
530302.983139488,181747.02698999,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
529883.004045333,181947.03108551,Theft from the person,2019-07
530362.024701342,181789.046239603,Theft from the person,2019-07
530197.012513476,182160.039952674,Theft from the person,2019-07
530380.022670854,182158.947093882,Theft from the person,2019-07
530166.018648731,181903.977130121,Theft from the person,2019-07
530380.022670854,182158.947093882,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
529883.004045333,181947.03108551,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530099.990464571,182170.017351507,Theft from the person,2019-07
530197.012513476,182160.039952674,Theft from the person,2019-07
530197.012513476,182160.039952674,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530197.012513476,182160.039952674,Theft from the person,2019-07
530233.977569289,181812.023747949,Theft from the person,2019-07
530099.990464571,182170.017351507,Theft from the person,2019-07
530160.976085672,181753.958375643,Theft from the person,2019-07
530302.983139488,181747.02698999,Theft from the person,2019-07
529871.971683787,181390.03375485,Theft from the person,2019-07
529883.004045333,181947.03108551,Theft from the person,2019-07
530009.978305581,182057.994369878,Theft from the person,2019-07
529883.004045333,181947.03108551,Theft from the person,2019-07
530233.977569289,181812.023747949,Theft from the person,2019-07
529871.971683787,181390.03375485,Theft from the person,2019-07
530542.977674683,181592.948758559,Theft from the person,2019-07
530585.996733587,181755.962134382,Theft from the person,2019-07
530739.997142844,181711.96209166,Theft from the person,2019-07
530217.969246402,181986.985445605,Theft from the person,2019-07
530888.024404875,181652.011367155,Theft from the person,2019-07
530807.019831358,181789.021770832,Theft from the person,2019-07
530217.969246402,181986.985445605,Theft from the person,2019-07
530217.969246402,181986.985445605,Theft from the person,2019-07
530749.963854224,181589.034817855,Theft from the person,2019-07
530450.990878916,181647.003636627,Theft from the person,2019-07
530749.963854224,181589.034817855,Theft from the person,2019-07
530602.003140663,181559.969716148,Theft from the person,2019-07
530217.969246402,181986.985445605,Theft from the person,2019-07
531091.995658359,181851.003803744,Theft from the person,2019-07
530739.997142844,181711.96209166,Theft from the person,2019-07
530217.969246402,181986.985445605,Theft from the person,2019-07
530217.969246402,181986.985445605,Theft from the person,2019-07
530309.992873818,181646.946458101,Theft from the person,2019-07
531095.999380635,181642.016819428,Theft from the person,2019-07
531092.001179932,181909.980995733,Theft from the person,2019-07
530739.997142844,181711.96209166,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530184.024235276,181585.964853506,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530252.978528445,181477.01176682,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530184.024235276,181585.964853506,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530176.006981878,181552.042654435,Theft from the person,2019-07
530184.024235276,181585.964853506,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530502.031672732,181486.962885528,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530502.031672732,181486.962885528,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530502.031672732,181486.962885528,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530502.031672732,181486.962885528,Theft from the person,2019-07
530330.002108576,181354.023055642,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530276.995679905,181228.034051799,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530252.978528445,181477.01176682,Theft from the person,2019-07
530176.006981878,181552.042654435,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530275.99385613,181546.036915472,Theft from the person,2019-07
530087.030289132,181570.016246641,Theft from the person,2019-07
530178.975265898,181176.004078272,Theft from the person,2019-07
529891.014474439,181152.945723141,Theft from the person,2019-07
529887.988451212,181379.983167613,Theft from the person,2019-07
530110.028499446,181111.033363359,Theft from the person,2019-07
529978.002694022,181079.947096077,Theft from the person,2019-07
530108.020076219,181062.020328615,Theft from the person,2019-07
529887.988451212,181379.983167613,Theft from the person,2019-07
529854.005751458,181345.954336401,Theft from the person,2019-07
530180.029621756,181226.995717363,Theft from the person,2019-07
529843.989747521,181257.01126725,Theft from the person,2019-07
530119.991140773,181370.006158911,Theft from the person,2019-07
530006.986849903,181208.990077212,Theft from the person,2019-07
529898.025043783,181258.948609603,Theft from the person,2019-07
530054.997108478,181525.01949614,Theft from the person,2019-07
529910.964819318,181152.009096769,Theft from the person,2019-07
529887.988451212,181379.983167613,Theft from the person,2019-07
529891.014474439,181152.945723141,Theft from the person,2019-07
529910.964819318,181152.009096769,Theft from the person,2019-07
530082.993143805,181405.001188506,Theft from the person,2019-07
530178.975265898,181176.004078272,Theft from the person,2019-07
529941.023836698,181344.951732736,Theft from the person,2019-07
529887.988451212,181379.983167613,Theft from the person,2019-07
529887.988451212,181379.983167613,Theft from the person,2019-07
529886.007230752,181232.046406891,Theft from the person,2019-07
530110.028499446,181111.033363359,Theft from the person,2019-07
529886.007230752,181232.046406891,Theft from the person,2019-07
529929.978365862,181299.046024424,Theft from the person,2019-07
529887.988451212,181379.983167613,Theft from the person,2019-07
529886.007230752,181232.046406891,Theft from the person,2019-07
530041.968848802,181014.03878246,Theft from the person,2019-07
529891.014474439,181152.945723141,Theft from the person,2019-07
529887.988451212,181379.983167613,Theft from the person,2019-07
529843.989747521,181257.01126725,Theft from the person,2019-07
529985.027703507,181169.0365316,Theft from the person,2019-07
530082.993143805,181405.001188506,Theft from the person,2019-07
529843.989747521,181257.01126725,Theft from the person,2019-07
529910.964819318,181152.009096769,Theft from the person,2019-07
529886.007230752,181232.046406891,Theft from the person,2019-07
529886.007230752,181232.046406891,Theft from the person,2019-07
529891.014474439,181152.945723141,Theft from the person,2019-07
529843.989747521,181257.01126725,Theft from the person,2019-07
528384.027206588,187417.96070582,Theft from the person,2019-07
528384.027206588,187417.96070582,Theft from the person,2019-07
528384.027206588,187417.96070582,Theft from the person,2019-07
531322.969701115,182078.967627707,Theft from the person,2019-07
529809.006497036,181417.022865684,Theft from the person,2019-07
529809.006497036,181417.022865684,Theft from the person,2019-07
529809.006497036,181417.022865684,Theft from the person,2019-07
529809.006497036,181417.022865684,Theft from the person,2019-07
529809.006497036,181417.022865684,Theft from the person,2019-07
529809.006497036,181417.022865684,Theft from the person,2019-07
531095.999380635,181642.016819428,Theft from the person,2019-09
525156.999177982,183975.969789983,Theft from the person,2019-09
528847.018762197,186705.960221249,Theft from the person,2019-09
528812.997037723,186559.991903859,Theft from the person,2019-09
528451.971483301,185722.945216387,Theft from the person,2019-09
528270.974177972,185946.036753697,Theft from the person,2019-09
527142.967804543,186511.964960066,Theft from the person,2019-09
526651.011958159,185685.020707514,Theft from the person,2019-09
526362.977441881,185884.030704136,Theft from the person,2019-09
526480.028218433,185710.021226848,Theft from the person,2019-09
527225.006902885,185568.965144215,Theft from the person,2019-09
529122.026017217,185753.971832664,Theft from the person,2019-09
529037.029842575,185231.036738172,Theft from the person,2019-09
529112.972875926,185938.01522565,Theft from the person,2019-09
528261.029447611,185625.979178988,Theft from the person,2019-09
528261.029447611,185625.979178988,Theft from the person,2019-09
528261.029447611,185625.979178988,Theft from the person,2019-09
528011.974386418,185550.032015733,Theft from the person,2019-09
527588.970712882,185560.966582449,Theft from the person,2019-09
527560.021728436,185445.959449314,Theft from the person,2019-09
527771.022431485,185455.050795304,Theft from the person,2019-09
527771.022431485,185455.050795304,Theft from the person,2019-09
527844.020327966,185288.974946841,Theft from the person,2019-09
527663.992902919,184859.039037379,Theft from the person,2019-09
528375.028610244,185005.050512585,Theft from the person,2019-09
528892.029471063,184797.047677105,Theft from the person,2019-09
528746.003828978,184861.999007327,Theft from the person,2019-09
526366.980063098,184619.948257998,Theft from the person,2019-09
526471.027321218,184553.994771819,Theft from the person,2019-09
527296.974797857,185409.977953071,Theft from the person,2019-09
527435.996752396,185034.019958631,Theft from the person,2019-09
527296.974797857,185409.977953071,Theft from the person,2019-09
525398.031660852,185088.970529654,Theft from the person,2019-09
525475.029109047,185063.945367392,Theft from the person,2019-09
526310.013736599,184675.947697713,Theft from the person,2019-09
525572.02248948,184583.97539527,Theft from the person,2019-09
525609.986866126,184689.956410578,Theft from the person,2019-09
526705.992368839,184404.960638282,Theft from the person,2019-09
527399.027998745,185041.993871898,Theft from the person,2019-09
528344.994711512,184348.989557694,Theft from the person,2019-09
528344.994711512,184348.989557694,Theft from the person,2019-09
527590.983843559,184664.030179572,Theft from the person,2019-09
527254.977000051,184223.962020511,Theft from the person,2019-09
527463.029778673,184252.993995409,Theft from the person,2019-09
529629.007035084,184613.959304456,Theft from the person,2019-09
529335.976458939,184399.955858966,Theft from the person,2019-09
529305.979021894,184468.961954145,Theft from the person,2019-09
529746.981355666,184727.026058173,Theft from the person,2019-09
525681.031128078,184092.954506528,Theft from the person,2019-09
525563.021547444,184471.033209905,Theft from the person,2019-09
526641.973028122,184303.995599487,Theft from the person,2019-09
526587.976411261,184376.979866844,Theft from the person,2019-09
526587.976411261,184376.979866844,Theft from the person,2019-09
526587.976411261,184376.979866844,Theft from the person,2019-09
526587.976411261,184376.979866844,Theft from the person,2019-09
528649.978254319,184123.030169149,Theft from the person,2019-09
528649.978254319,184123.030169149,Theft from the person,2019-09
528649.978254319,184123.030169149,Theft from the person,2019-09
528988.991491626,183836.97325467,Theft from the person,2019-09
528988.991491626,183836.97325467,Theft from the person,2019-09
529325.970954809,183635.010522804,Theft from the person,2019-09
525378.022048958,183752.979960465,Theft from the person,2019-09
525411.979323713,183692.952370365,Theft from the person,2019-09
525552.017101052,183557.989580991,Theft from the person,2019-09
525411.979323713,183692.952370365,Theft from the person,2019-09
525411.979323713,183692.952370365,Theft from the person,2019-09
525378.022048958,183752.979960465,Theft from the person,2019-09
525552.017101052,183557.989580991,Theft from the person,2019-09
525292.008880776,183867.025483093,Theft from the person,2019-09
528884.003245111,183773.995723747,Theft from the person,2019-09
528953.017187961,183890.028295427,Theft from the person,2019-09
528820.008923923,184017.957404785,Theft from the person,2019-09
528882.974826501,183942.997597161,Theft from the person,2019-09
528882.974826501,183942.997597161,Theft from the person,2019-09
528882.974826501,183942.997597161,Theft from the person,2019-09
528882.974826501,183942.997597161,Theft from the person,2019-09
528789.006665158,184041.985400692,Theft from the person,2019-09
528953.017187961,183890.028295427,Theft from the person,2019-09
528953.017187961,183890.028295427,Theft from the person,2019-09
528882.974826501,183942.997597161,Theft from the person,2019-09
528789.006665158,184041.985400692,Theft from the person,2019-09
528678.023060459,184138.985659973,Theft from the person,2019-09
528882.974826501,183942.997597161,Theft from the person,2019-09
528789.006665158,184041.985400692,Theft from the person,2019-09
528882.974826501,183942.997597161,Theft from the person,2019-09
528884.003245111,183773.995723747,Theft from the person,2019-09
528882.974826501,183942.997597161,Theft from the person,2019-09
528678.023060459,184138.985659973,Theft from the person,2019-09
528804.027646711,182251.051603849,Theft from the person,2019-09
529247.015923983,182327.955517745,Theft from the person,2019-09
529303.969606184,182452.030947672,Theft from the person,2019-09
528761.966569523,182344.013056765,Theft from the person,2019-09
529179.995222402,182343.053428916,Theft from the person,2019-09
529008.994821382,183655.990439444,Theft from the person,2019-09
529280.007949694,183406.948103617,Theft from the person,2019-09
529185.987238855,183420.02277349,Theft from the person,2019-09
528845.966783763,183292.986903253,Theft from the person,2019-09
529017.999044423,183276.99104704,Theft from the person,2019-09
530252.028076184,182930.039149411,Theft from the person,2019-09
530252.028076184,182930.039149411,Theft from the person,2019-09
530252.028076184,182930.039149411,Theft from the person,2019-09
530252.028076184,182930.039149411,Theft from the person,2019-09
530031.013907744,183278.013367886,Theft from the person,2019-09
